threshold,total_count,answered_count,abstained_count,missing_confidence_count,coverage,accuracy_answered,error_rate_answered,macro_f1_answered,prediction_counts_answered,confusion_answered
0.0,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.43124208852483026,"{'maybe': 18, 'yes': 19, 'no': 23}","{'yes': {'yes': 10, 'no': 4, 'maybe': 6, 'unknown': 0}, 'no': {'yes': 4, 'no': 10, 'maybe': 6, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 9, 'maybe': 6, 'unknown': 0}}"
0.1,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.43124208852483026,"{'maybe': 18, 'yes': 19, 'no': 23}","{'yes': {'yes': 10, 'no': 4, 'maybe': 6, 'unknown': 0}, 'no': {'yes': 4, 'no': 10, 'maybe': 6, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 9, 'maybe': 6, 'unknown': 0}}"
0.2,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.43124208852483026,"{'maybe': 18, 'yes': 19, 'no': 23}","{'yes': {'yes': 10, 'no': 4, 'maybe': 6, 'unknown': 0}, 'no': {'yes': 4, 'no': 10, 'maybe': 6, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 9, 'maybe': 6, 'unknown': 0}}"
0.3,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.43124208852483026,"{'maybe': 18, 'yes': 19, 'no': 23}","{'yes': {'yes': 10, 'no': 4, 'maybe': 6, 'unknown': 0}, 'no': {'yes': 4, 'no': 10, 'maybe': 6, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 9, 'maybe': 6, 'unknown': 0}}"
0.4,60,59,1,0,0.9833333333333333,0.423728813559322,0.576271186440678,0.42254479224954195,"{'maybe': 18, 'yes': 19, 'no': 22}","{'yes': {'yes': 10, 'no': 4, 'maybe': 6, 'unknown': 0}, 'no': {'yes': 4, 'no': 9, 'maybe': 6, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 9, 'maybe': 6, 'unknown': 0}}"
0.5,60,59,1,0,0.9833333333333333,0.423728813559322,0.576271186440678,0.42254479224954195,"{'maybe': 18, 'yes': 19, 'no': 22}","{'yes': {'yes': 10, 'no': 4, 'maybe': 6, 'unknown': 0}, 'no': {'yes': 4, 'no': 9, 'maybe': 6, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 9, 'maybe': 6, 'unknown': 0}}"
0.6,60,59,1,0,0.9833333333333333,0.423728813559322,0.576271186440678,0.42254479224954195,"{'maybe': 18, 'yes': 19, 'no': 22}","{'yes': {'yes': 10, 'no': 4, 'maybe': 6, 'unknown': 0}, 'no': {'yes': 4, 'no': 9, 'maybe': 6, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 9, 'maybe': 6, 'unknown': 0}}"
0.7,60,54,6,0,0.9,0.42592592592592593,0.5740740740740741,0.4200984200984201,"{'maybe': 16, 'yes': 19, 'no': 19}","{'yes': {'yes': 10, 'no': 4, 'maybe': 6, 'unknown': 0}, 'no': {'yes': 4, 'no': 8, 'maybe': 5, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 7, 'maybe': 5, 'unknown': 0}}"
0.8,60,26,34,0,0.43333333333333335,0.5384615384615384,0.46153846153846156,0.4503978779840849,"{'yes': 19, 'no': 6, 'maybe': 1}","{'yes': {'yes': 10, 'no': 0, 'maybe': 0, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 0, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 3, 'maybe': 1, 'unknown': 0}}"
0.9,60,18,42,0,0.3,0.6111111111111112,0.38888888888888884,0.4357864357864358,"{'yes': 13, 'no': 5}","{'yes': {'yes': 8, 'no': 0, 'maybe': 0, 'unknown': 0}, 'no': {'yes': 3, 'no': 3, 'maybe': 0, 'unknown': 0}, 'maybe': {'yes': 2, 'no': 2, 'maybe': 0, 'unknown': 0}}"
1.0,60,1,59,0,0.016666666666666666,0.0,1.0,0.0,{'no': 1},"{'yes': {'yes': 0, 'no': 0, 'maybe': 0, 'unknown': 0}, 'no': {'yes': 0, 'no': 0, 'maybe': 0, 'unknown': 0}, 'maybe': {'yes': 0, 'no': 1, 'maybe': 0, 'unknown': 0}}"
