threshold,total_count,answered_count,abstained_count,missing_confidence_count,coverage,accuracy_answered,error_rate_answered,macro_f1_answered,prediction_counts_answered,confusion_answered
0.0,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.4072261072261072,"{'maybe': 30, 'yes': 24, 'no': 6}","{'yes': {'yes': 13, 'no': 0, 'maybe': 7, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 13, 'unknown': 0}, 'maybe': {'yes': 7, 'no': 3, 'maybe': 10, 'unknown': 0}}"
0.1,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.4072261072261072,"{'maybe': 30, 'yes': 24, 'no': 6}","{'yes': {'yes': 13, 'no': 0, 'maybe': 7, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 13, 'unknown': 0}, 'maybe': {'yes': 7, 'no': 3, 'maybe': 10, 'unknown': 0}}"
0.2,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.4072261072261072,"{'maybe': 30, 'yes': 24, 'no': 6}","{'yes': {'yes': 13, 'no': 0, 'maybe': 7, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 13, 'unknown': 0}, 'maybe': {'yes': 7, 'no': 3, 'maybe': 10, 'unknown': 0}}"
0.3,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.4072261072261072,"{'maybe': 30, 'yes': 24, 'no': 6}","{'yes': {'yes': 13, 'no': 0, 'maybe': 7, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 13, 'unknown': 0}, 'maybe': {'yes': 7, 'no': 3, 'maybe': 10, 'unknown': 0}}"
0.4,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.4072261072261072,"{'maybe': 30, 'yes': 24, 'no': 6}","{'yes': {'yes': 13, 'no': 0, 'maybe': 7, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 13, 'unknown': 0}, 'maybe': {'yes': 7, 'no': 3, 'maybe': 10, 'unknown': 0}}"
0.5,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.4072261072261072,"{'maybe': 30, 'yes': 24, 'no': 6}","{'yes': {'yes': 13, 'no': 0, 'maybe': 7, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 13, 'unknown': 0}, 'maybe': {'yes': 7, 'no': 3, 'maybe': 10, 'unknown': 0}}"
0.6,60,60,0,0,1.0,0.43333333333333335,0.5666666666666667,0.4072261072261072,"{'maybe': 30, 'yes': 24, 'no': 6}","{'yes': {'yes': 13, 'no': 0, 'maybe': 7, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 13, 'unknown': 0}, 'maybe': {'yes': 7, 'no': 3, 'maybe': 10, 'unknown': 0}}"
0.7,60,50,10,0,0.8333333333333334,0.46,0.54,0.42835898099055997,"{'maybe': 20, 'yes': 24, 'no': 6}","{'yes': {'yes': 13, 'no': 0, 'maybe': 7, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 6, 'unknown': 0}, 'maybe': {'yes': 7, 'no': 3, 'maybe': 7, 'unknown': 0}}"
0.8,60,33,27,0,0.55,0.5151515151515151,0.48484848484848486,0.41854636591478694,"{'yes': 24, 'no': 6, 'maybe': 3}","{'yes': {'yes': 13, 'no': 0, 'maybe': 1, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 1, 'unknown': 0}, 'maybe': {'yes': 7, 'no': 3, 'maybe': 1, 'unknown': 0}}"
0.9,60,27,33,0,0.45,0.5925925925925926,0.40740740740740744,0.4087481146304676,"{'yes': 21, 'no': 6}","{'yes': {'yes': 13, 'no': 0, 'maybe': 0, 'unknown': 0}, 'no': {'yes': 4, 'no': 3, 'maybe': 0, 'unknown': 0}, 'maybe': {'yes': 4, 'no': 3, 'maybe': 0, 'unknown': 0}}"
1.0,60,1,59,0,0.016666666666666666,1.0,0.0,0.3333333333333333,{'no': 1},"{'yes': {'yes': 0, 'no': 0, 'maybe': 0, 'unknown': 0}, 'no': {'yes': 0, 'no': 1, 'maybe': 0, 'unknown': 0}, 'maybe': {'yes': 0, 'no': 0, 'maybe': 0, 'unknown': 0}}"
