threshold,total_count,answered_count,abstained_count,missing_confidence_count,coverage,accuracy_answered,error_rate_answered,macro_f1_answered,prediction_counts_answered,confusion_answered
0.0,60,60,0,0,1.0,0.45,0.55,0.42407407407407405,"{'maybe': 40, 'yes': 16, 'no': 4}","{'yes': {'yes': 10, 'no': 0, 'maybe': 10, 'unknown': 0}, 'no': {'yes': 1, 'no': 3, 'maybe': 16, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 1, 'maybe': 14, 'unknown': 0}}"
0.1,60,60,0,0,1.0,0.45,0.55,0.42407407407407405,"{'maybe': 40, 'yes': 16, 'no': 4}","{'yes': {'yes': 10, 'no': 0, 'maybe': 10, 'unknown': 0}, 'no': {'yes': 1, 'no': 3, 'maybe': 16, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 1, 'maybe': 14, 'unknown': 0}}"
0.2,60,60,0,0,1.0,0.45,0.55,0.42407407407407405,"{'maybe': 40, 'yes': 16, 'no': 4}","{'yes': {'yes': 10, 'no': 0, 'maybe': 10, 'unknown': 0}, 'no': {'yes': 1, 'no': 3, 'maybe': 16, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 1, 'maybe': 14, 'unknown': 0}}"
0.3,60,60,0,0,1.0,0.45,0.55,0.42407407407407405,"{'maybe': 40, 'yes': 16, 'no': 4}","{'yes': {'yes': 10, 'no': 0, 'maybe': 10, 'unknown': 0}, 'no': {'yes': 1, 'no': 3, 'maybe': 16, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 1, 'maybe': 14, 'unknown': 0}}"
0.4,60,60,0,0,1.0,0.45,0.55,0.42407407407407405,"{'maybe': 40, 'yes': 16, 'no': 4}","{'yes': {'yes': 10, 'no': 0, 'maybe': 10, 'unknown': 0}, 'no': {'yes': 1, 'no': 3, 'maybe': 16, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 1, 'maybe': 14, 'unknown': 0}}"
0.5,60,60,0,0,1.0,0.45,0.55,0.42407407407407405,"{'maybe': 40, 'yes': 16, 'no': 4}","{'yes': {'yes': 10, 'no': 0, 'maybe': 10, 'unknown': 0}, 'no': {'yes': 1, 'no': 3, 'maybe': 16, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 1, 'maybe': 14, 'unknown': 0}}"
0.6,60,59,1,0,0.9833333333333333,0.4576271186440678,0.5423728813559322,0.4303337973197959,"{'maybe': 39, 'yes': 16, 'no': 4}","{'yes': {'yes': 10, 'no': 0, 'maybe': 10, 'unknown': 0}, 'no': {'yes': 1, 'no': 3, 'maybe': 15, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 1, 'maybe': 14, 'unknown': 0}}"
0.7,60,43,17,0,0.7166666666666667,0.4883720930232558,0.5116279069767442,0.4774774774774775,"{'maybe': 23, 'yes': 16, 'no': 4}","{'yes': {'yes': 10, 'no': 0, 'maybe': 9, 'unknown': 0}, 'no': {'yes': 1, 'no': 3, 'maybe': 6, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 1, 'maybe': 8, 'unknown': 0}}"
0.8,60,20,40,0,0.3333333333333333,0.65,0.35,0.5064102564102564,"{'yes': 16, 'no': 4}","{'yes': {'yes': 10, 'no': 0, 'maybe': 0, 'unknown': 0}, 'no': {'yes': 1, 'no': 3, 'maybe': 0, 'unknown': 0}, 'maybe': {'yes': 5, 'no': 1, 'maybe': 0, 'unknown': 0}}"
0.9,60,16,44,0,0.26666666666666666,0.6875,0.3125,0.494949494949495,"{'yes': 13, 'no': 3}","{'yes': {'yes': 9, 'no': 0, 'maybe': 0, 'unknown': 0}, 'no': {'yes': 1, 'no': 2, 'maybe': 0, 'unknown': 0}, 'maybe': {'yes': 3, 'no': 1, 'maybe': 0, 'unknown': 0}}"
1.0,60,1,59,0,0.016666666666666666,1.0,0.0,0.3333333333333333,{'yes': 1},"{'yes': {'yes': 1, 'no': 0, 'maybe': 0, 'unknown': 0}, 'no': {'yes': 0, 'no': 0, 'maybe': 0, 'unknown': 0}, 'maybe': {'yes': 0, 'no': 0, 'maybe': 0, 'unknown': 0}}"
