threshold,total_count,answered_count,abstained_count,missing_confidence_count,coverage,accuracy_answered,error_rate_answered,macro_f1_answered,prediction_counts_answered,confusion_answered
0.0,60,60,0,0,1.0,0.4166666666666667,0.5833333333333333,0.44762200165425975,"{'A': 16, 'B': 15, 'D': 11, 'C': 9, 'unknown': 9}","{'A': {'A': 8, 'B': 0, 'C': 0, 'D': 3, 'unknown': 4}, 'B': {'A': 4, 'B': 7, 'C': 1, 'D': 1, 'unknown': 2}, 'C': {'A': 2, 'B': 3, 'C': 6, 'D': 3, 'unknown': 1}, 'D': {'A': 2, 'B': 5, 'C': 2, 'D': 4, 'unknown': 2}}"
0.1,60,45,15,0,0.75,0.4888888888888889,0.5111111111111111,0.48142857142857143,"{'A': 14, 'B': 14, 'D': 9, 'C': 8}","{'A': {'A': 8, 'B': 0, 'C': 0, 'D': 3, 'unknown': 0}, 'B': {'A': 2, 'B': 6, 'C': 1, 'D': 1, 'unknown': 0}, 'C': {'A': 2, 'B': 3, 'C': 5, 'D': 2, 'unknown': 0}, 'D': {'A': 2, 'B': 5, 'C': 2, 'D': 3, 'unknown': 0}}"
0.2,60,45,15,0,0.75,0.4888888888888889,0.5111111111111111,0.48142857142857143,"{'A': 14, 'B': 14, 'D': 9, 'C': 8}","{'A': {'A': 8, 'B': 0, 'C': 0, 'D': 3, 'unknown': 0}, 'B': {'A': 2, 'B': 6, 'C': 1, 'D': 1, 'unknown': 0}, 'C': {'A': 2, 'B': 3, 'C': 5, 'D': 2, 'unknown': 0}, 'D': {'A': 2, 'B': 5, 'C': 2, 'D': 3, 'unknown': 0}}"
0.3,60,39,21,0,0.65,0.46153846153846156,0.5384615384615384,0.441733746130031,"{'A': 14, 'B': 11, 'D': 8, 'C': 6}","{'A': {'A': 8, 'B': 0, 'C': 0, 'D': 3, 'unknown': 0}, 'B': {'A': 2, 'B': 4, 'C': 1, 'D': 1, 'unknown': 0}, 'C': {'A': 2, 'B': 3, 'C': 4, 'D': 2, 'unknown': 0}, 'D': {'A': 2, 'B': 4, 'C': 1, 'D': 2, 'unknown': 0}}"
0.4,60,38,22,0,0.6333333333333333,0.4473684210526316,0.5526315789473684,0.41624355005159963,"{'A': 14, 'B': 11, 'D': 7, 'C': 6}","{'A': {'A': 8, 'B': 0, 'C': 0, 'D': 3, 'unknown': 0}, 'B': {'A': 2, 'B': 4, 'C': 1, 'D': 1, 'unknown': 0}, 'C': {'A': 2, 'B': 3, 'C': 4, 'D': 2, 'unknown': 0}, 'D': {'A': 2, 'B': 4, 'C': 1, 'D': 1, 'unknown': 0}}"
0.5,60,38,22,0,0.6333333333333333,0.4473684210526316,0.5526315789473684,0.41624355005159963,"{'A': 14, 'B': 11, 'D': 7, 'C': 6}","{'A': {'A': 8, 'B': 0, 'C': 0, 'D': 3, 'unknown': 0}, 'B': {'A': 2, 'B': 4, 'C': 1, 'D': 1, 'unknown': 0}, 'C': {'A': 2, 'B': 3, 'C': 4, 'D': 2, 'unknown': 0}, 'D': {'A': 2, 'B': 4, 'C': 1, 'D': 1, 'unknown': 0}}"
0.6,60,38,22,0,0.6333333333333333,0.4473684210526316,0.5526315789473684,0.41624355005159963,"{'A': 14, 'B': 11, 'D': 7, 'C': 6}","{'A': {'A': 8, 'B': 0, 'C': 0, 'D': 3, 'unknown': 0}, 'B': {'A': 2, 'B': 4, 'C': 1, 'D': 1, 'unknown': 0}, 'C': {'A': 2, 'B': 3, 'C': 4, 'D': 2, 'unknown': 0}, 'D': {'A': 2, 'B': 4, 'C': 1, 'D': 1, 'unknown': 0}}"
0.7,60,35,25,0,0.5833333333333334,0.45714285714285713,0.5428571428571429,0.4263106174870881,"{'A': 13, 'B': 11, 'C': 6, 'D': 5}","{'A': {'A': 7, 'B': 0, 'C': 0, 'D': 2, 'unknown': 0}, 'B': {'A': 2, 'B': 4, 'C': 1, 'D': 0, 'unknown': 0}, 'C': {'A': 2, 'B': 3, 'C': 4, 'D': 2, 'unknown': 0}, 'D': {'A': 2, 'B': 4, 'C': 1, 'D': 1, 'unknown': 0}}"
0.8,60,25,35,0,0.4166666666666667,0.36,0.64,0.32323232323232326,"{'A': 11, 'B': 7, 'C': 2, 'D': 5}","{'A': {'A': 5, 'B': 0, 'C': 0, 'D': 2, 'unknown': 0}, 'B': {'A': 2, 'B': 2, 'C': 1, 'D': 0, 'unknown': 0}, 'C': {'A': 2, 'B': 2, 'C': 1, 'D': 2, 'unknown': 0}, 'D': {'A': 2, 'B': 3, 'C': 0, 'D': 1, 'unknown': 0}}"
0.9,60,6,54,0,0.1,0.5,0.5,0.5166666666666666,"{'B': 3, 'A': 1, 'C': 1, 'D': 1}","{'A': {'A': 1, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}, 'B': {'A': 0, 'B': 1, 'C': 1, 'D': 0, 'unknown': 0}, 'C': {'A': 0, 'B': 1, 'C': 0, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 1, 'C': 0, 'D': 1, 'unknown': 0}}"
1.0,60,2,58,0,0.03333333333333333,1.0,0.0,0.5,"{'B': 1, 'A': 1}","{'A': {'A': 1, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}, 'B': {'A': 0, 'B': 1, 'C': 0, 'D': 0, 'unknown': 0}, 'C': {'A': 0, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}}"
