threshold,total_count,answered_count,abstained_count,missing_confidence_count,coverage,accuracy_answered,error_rate_answered,macro_f1_answered,prediction_counts_answered,confusion_answered
0.0,30,30,0,0,1.0,0.4666666666666667,0.5333333333333333,0.4620915032679739,"{'B': 8, 'C': 9, 'D': 4, 'A': 9}","{'A': {'A': 4, 'B': 1, 'C': 1, 'D': 2, 'unknown': 0}, 'B': {'A': 4, 'B': 4, 'C': 2, 'D': 0, 'unknown': 0}, 'C': {'A': 1, 'B': 1, 'C': 4, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 2, 'C': 2, 'D': 2, 'unknown': 0}}"
0.1,30,30,0,0,1.0,0.4666666666666667,0.5333333333333333,0.4620915032679739,"{'B': 8, 'C': 9, 'D': 4, 'A': 9}","{'A': {'A': 4, 'B': 1, 'C': 1, 'D': 2, 'unknown': 0}, 'B': {'A': 4, 'B': 4, 'C': 2, 'D': 0, 'unknown': 0}, 'C': {'A': 1, 'B': 1, 'C': 4, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 2, 'C': 2, 'D': 2, 'unknown': 0}}"
0.2,30,30,0,0,1.0,0.4666666666666667,0.5333333333333333,0.4620915032679739,"{'B': 8, 'C': 9, 'D': 4, 'A': 9}","{'A': {'A': 4, 'B': 1, 'C': 1, 'D': 2, 'unknown': 0}, 'B': {'A': 4, 'B': 4, 'C': 2, 'D': 0, 'unknown': 0}, 'C': {'A': 1, 'B': 1, 'C': 4, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 2, 'C': 2, 'D': 2, 'unknown': 0}}"
0.3,30,30,0,0,1.0,0.4666666666666667,0.5333333333333333,0.4620915032679739,"{'B': 8, 'C': 9, 'D': 4, 'A': 9}","{'A': {'A': 4, 'B': 1, 'C': 1, 'D': 2, 'unknown': 0}, 'B': {'A': 4, 'B': 4, 'C': 2, 'D': 0, 'unknown': 0}, 'C': {'A': 1, 'B': 1, 'C': 4, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 2, 'C': 2, 'D': 2, 'unknown': 0}}"
0.4,30,16,14,0,0.5333333333333333,0.5625,0.4375,0.5392857142857143,"{'C': 6, 'D': 4, 'B': 3, 'A': 3}","{'A': {'A': 2, 'B': 0, 'C': 0, 'D': 2, 'unknown': 0}, 'B': {'A': 1, 'B': 1, 'C': 2, 'D': 0, 'unknown': 0}, 'C': {'A': 0, 'B': 0, 'C': 4, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 2, 'C': 0, 'D': 2, 'unknown': 0}}"
0.5,30,14,16,0,0.4666666666666667,0.6428571428571429,0.3571428571428571,0.6150793650793651,"{'C': 5, 'D': 3, 'B': 3, 'A': 3}","{'A': {'A': 2, 'B': 0, 'C': 0, 'D': 1, 'unknown': 0}, 'B': {'A': 1, 'B': 1, 'C': 1, 'D': 0, 'unknown': 0}, 'C': {'A': 0, 'B': 0, 'C': 4, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 2, 'C': 0, 'D': 2, 'unknown': 0}}"
0.6,30,14,16,0,0.4666666666666667,0.6428571428571429,0.3571428571428571,0.6150793650793651,"{'C': 5, 'D': 3, 'B': 3, 'A': 3}","{'A': {'A': 2, 'B': 0, 'C': 0, 'D': 1, 'unknown': 0}, 'B': {'A': 1, 'B': 1, 'C': 1, 'D': 0, 'unknown': 0}, 'C': {'A': 0, 'B': 0, 'C': 4, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 2, 'C': 0, 'D': 2, 'unknown': 0}}"
0.7,30,10,20,0,0.3333333333333333,0.7,0.30000000000000004,0.6726190476190476,"{'C': 4, 'A': 3, 'B': 1, 'D': 2}","{'A': {'A': 2, 'B': 0, 'C': 0, 'D': 1, 'unknown': 0}, 'B': {'A': 1, 'B': 1, 'C': 1, 'D': 0, 'unknown': 0}, 'C': {'A': 0, 'B': 0, 'C': 3, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 0, 'C': 0, 'D': 1, 'unknown': 0}}"
0.8,30,6,24,0,0.2,0.8333333333333334,0.16666666666666663,0.6166666666666667,"{'C': 2, 'A': 2, 'D': 2}","{'A': {'A': 2, 'B': 0, 'C': 0, 'D': 1, 'unknown': 0}, 'B': {'A': 0, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}, 'C': {'A': 0, 'B': 0, 'C': 2, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 0, 'C': 0, 'D': 1, 'unknown': 0}}"
0.9,30,3,27,0,0.1,1.0,0.0,0.5,"{'C': 1, 'A': 2}","{'A': {'A': 2, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}, 'B': {'A': 0, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}, 'C': {'A': 0, 'B': 0, 'C': 1, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}}"
1.0,30,0,30,0,0.0,,,,{},"{'A': {'A': 0, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}, 'B': {'A': 0, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}, 'C': {'A': 0, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}, 'D': {'A': 0, 'B': 0, 'C': 0, 'D': 0, 'unknown': 0}}"
